Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,formation_energy_per_atom
24.5,59.0,55.46306645,1001.1025,10.5,3.75,141.5,1.49,2.0,0.75,0.0,0.75,3.5,0.0,3.75,0.0,2.75,6.5,21.27875,0.0,0.0,217.25,-0.43801088749999995
22.0,68.0,48.50528,954.092,10.8,3.4,119.4,2.2640000000000002,2.0,2.0,0.8,0.0,4.8,0.0,1.6,3.2,0.0,4.8,20.342875,3.0152,0.0,169.2,-1.9308752035769998
25.6,62.4,57.21464000000001,1015.2,7.2,3.8,143.0,1.586,2.0,1.2,4.0,0.0,7.2,0.0,1.2,0.0,0.0,1.2,28.871999999999996,0.0,0.0,189.0,-0.9622675006666668
40.75,68.25,95.9915,1007.6925,11.5,4.5,141.0,2.0549999999999997,1.75,2.0,7.5,2.5,13.75,0.25,1.0,0.0,1.0,2.25,23.5375,0.3995,0.0,111.75,-1.2114084011718749
5.2,73.0,11.0099892,961.22,7.2,2.0,86.0,2.158,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,10.641499999999999,2.5748,0.0,194.0,-1.2272498254520001
29.0,78.83333333333333,65.34291666666667,980.7566666666667,14.0,3.8333333333333335,122.5,2.2249999999999996,1.6666666666666667,2.3333333333333335,8.333333333333334,0.0,12.333333333333334,0.3333333333333333,1.6666666666666667,0.0,0.0,2.0,20.05666666666667,0.5283333333333334,0.0,119.83333333333333,-0.28056430033854163
16.0,51.0,35.64118376,1006.9566666666666,6.0,3.0,127.0,1.5599999999999998,1.6666666666666667,1.0,3.3333333333333335,0.0,6.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,19.769444444433333,0.0,0.0,196.33333333333334,-0.3933879149999999
30.25,73.75,71.50399875000001,979.75,12.75,3.5,98.5,2.76,1.75,2.0,4.0,3.5,11.25,0.25,1.0,1.0,0.0,2.25,10.86875,0.0,0.3871178,110.75,-1.0971592093749996
28.4,59.4,63.3322648,1018.1200000000001,10.4,4.0,135.4,1.818,2.0,1.2,3.2,0.0,6.4,0.0,1.2,0.8,0.0,2.0,25.874095238080002,0.65,0.23815788000000002,136.6,-0.7736788214285724
50.0,60.0,120.72999999999999,1089.5,9.5,5.0,156.0,1.8849999999999998,2.0,2.0,5.0,5.0,14.0,0.0,1.0,0.0,2.0,3.0,28.58,0.3995,0.0,104.0,-1.7429004061718754
47.142857142857146,54.285714285714285,117.14417542857143,1048.3142857142857,9.857142857142858,4.714285714285714,149.42857142857142,1.8085714285714285,2.0,1.7142857142857142,0.8571428571428571,0.0,4.571428571428571,0.0,1.7142857142857142,3.4285714285714284,0.0,5.142857142857143,26.7701360544,0.9285714285714286,0.0,97.57142857142857,-1.4311002770408163
73.0,52.5,181.59640000000002,1067.25,8.0,6.0,169.25,1.4125,2.0,0.5,5.0,11.5,19.0,0.0,2.5,0.0,2.5,5.0,29.408749999999998,0.0,0.0,187.0,-0.3441301258333329
39.75,61.5,91.76840250000001,1037.955,9.75,4.5,139.5,1.695,2.0,0.5,7.0,3.25,12.75,0.0,2.5,0.5,0.25,3.25,19.45375,0.0,0.148848675,136.75,-0.657469855833333
55.0,51.0,131.333825,1053.8899999999999,9.0,5.5,171.0,1.5899999999999999,2.0,1.5,5.0,1.5,10.0,0.0,1.5,0.0,5.5,7.0,33.6175,0.0,0.0,180.0,-1.1852155800000004
25.0,60.0,56.48615395,1043.3525,10.5,3.75,140.5,1.49625,2.0,0.75,0.0,1.25,4.0,0.0,3.75,0.0,2.25,6.0,20.820625,0.0,0.0,217.25,-0.4459896668750005
41.0,59.5,97.2825,1036.68,9.5,4.5,148.5,1.9,2.0,2.0,0.0,5.0,9.0,0.0,1.0,0.0,2.0,3.0,28.5134375,1.101,0.0,132.0,-2.3217049665625007
60.333333333333336,79.33333333333333,147.6668,1031.7033333333331,13.666666666666666,5.333333333333333,141.66666666666666,2.106666666666667,1.3333333333333333,2.3333333333333335,10.0,4.666666666666667,18.333333333333332,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,27.374444444433333,0.15466666666666667,0.0,129.66666666666666,-0.3432882399999997
18.0,46.333333333333336,40.67256666666666,1041.2466666666667,8.0,3.0,115.0,2.0733333333333337,1.3333333333333333,1.0,2.3333333333333335,0.0,4.666666666666667,0.6666666666666666,1.0,1.0,0.0,2.6666666666666665,14.957361111099999,2.1456666666666666,0.0,205.66666666666666,-0.37372186468222185
49.75,53.25,116.7632175,1064.27,9.25,5.25,160.25,1.6625,1.5,0.0,7.75,0.0,9.25,0.5,0.0,2.25,0.0,2.75,22.263125,0.0,0.0,209.5,-0.2899648004166666
46.0,47.5,108.25375,1043.52,5.5,5.0,169.5,1.395,2.0,0.5,2.5,2.5,7.5,0.0,1.0,0.0,4.5,5.5,30.965,0.0,0.0,180.75,-0.43909086708333334
44.25,61.75,103.70005250000001,1062.9675,9.75,4.75,143.25,1.7675,1.5,0.5,7.5,3.25,12.75,0.0,2.5,0.0,0.25,2.75,20.47625,0.0,0.0,136.75,-0.7947683495833333
51.5,41.75,123.49164225,1085.2775,7.5,5.25,166.25,1.6225,1.75,0.75,5.0,3.5,11.0,0.25,0.75,0.0,0.0,1.0,39.17999999999999,0.0,0.0,210.25,-0.9313002570833335
26.25,50.0,62.65875,1085.2725,3.75,3.5,136.5,1.47,1.5,0.0,2.25,3.5,7.25,0.5,0.0,0.25,0.0,0.75,19.348333333324998,0.0,0.0,210.5,-0.6302667008333329
43.75,60.75,102.69908,1045.2175,9.75,4.75,143.75,1.7625,1.5,0.5,7.5,2.75,12.25,0.0,2.5,0.0,0.75,3.25,20.714583333325,0.0,0.0,136.75,-0.8001907412499998
27.0,49.666666666666664,58.571970666666665,1066.4533333333331,9.0,4.0,138.0,1.5533333333333335,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0,16.718333333333334,0.0,2.1166666666666666e-06,194.0,-0.3459312350000001
42.0,67.5,97.806,1029.8600000000001,11.5,4.5,125.5,1.8074999999999997,1.75,0.0,9.75,3.5,15.0,0.25,0.0,0.25,0.0,0.5,14.225000000000001,0.0,0.0,201.75,-0.3998179887500002
69.25,61.5,170.45128449999999,1049.1025,9.5,5.75,150.25,2.0300000000000002,1.5,0.25,7.5,10.5,19.75,0.5,1.25,0.0,0.0,1.75,22.945,0.0,0.0,203.5,-0.6934816191666671
57.25,33.0,136.886,1077.9375,5.5,5.75,186.25,1.3,2.0,0.25,2.5,3.0,7.75,0.0,1.25,0.0,7.5,8.75,32.1725,0.0,0.0,180.25,-0.27185259250000016
39.333333333333336,52.333333333333336,90.1366,1124.9766666666667,9.333333333333334,4.666666666666667,153.0,1.6866666666666668,1.6666666666666667,1.0,6.666666666666667,0.0,9.333333333333334,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,30.911666666666665,0.0,0.0,205.33333333333334,-0.7896030033333332
62.666666666666664,52.0,152.45666666666668,1135.79,8.333333333333334,5.666666666666667,156.33333333333334,1.79,1.3333333333333333,0.0,6.666666666666667,6.666666666666667,14.666666666666666,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,24.29252873563333,0.0,0.0,185.66666666666666,-0.6954568944444439
55.25,49.5,135.797075,1168.0,5.25,5.25,169.5,1.3325,2.0,0.25,3.0,7.0,12.25,0.0,1.25,4.5,3.5,9.25,28.474999999999998,0.0,0.0,194.0,-0.2731773183333335
72.0,55.666666666666664,178.3834408333333,1166.5183333333332,9.333333333333334,5.833333333333333,150.0,2.2533333333333334,1.0,0.0,8.333333333333334,11.666666666666666,21.0,1.0,0.0,0.0,0.0,1.0,29.03708333333333,0.0,0.0,225.66666666666666,-0.18988438125000032
22.375,62.75,49.051311625,1149.29375,11.0,3.625,132.125,1.6237500000000002,2.0,0.625,2.125,0.125,4.875,0.0,3.125,1.625,1.625,6.375,17.535000000000004,0.0,0.148848675,221.125,-0.583878666875
42.5,36.5,97.7441,1142.4650000000001,6.5,5.0,170.0,1.44,1.5,0.0,5.0,0.0,6.5,0.5,0.0,0.0,0.0,0.5,35.28,0.0,0.0,225.0,-0.3186341475000001
25.333333333333332,77.33333333333333,55.06666666666666,1127.9066666666668,13.333333333333334,3.6666666666666665,118.66666666666667,2.4533333333333336,1.6666666666666667,2.6666666666666665,2.3333333333333335,0.0,6.666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.0,2.6666666666666665,21.69458333333333,1.468,0.0,111.33333333333333,-0.9920745979166673
74.75,56.75,186.695012,1128.1025,9.5,6.0,152.5,2.06,1.5,0.25,7.75,7.75,17.25,0.5,1.25,2.25,2.75,6.75,19.42125,0.0,0.0,163.0,-0.22062283250000014
36.25,44.75,84.94263465,1111.1175,5.25,4.5,166.0,1.3,2.0,0.25,0.0,2.0,4.25,0.0,1.25,0.0,5.0,6.25,27.247500000000002,0.0,0.0,201.75,-0.25382306833333335
40.25,43.25,92.5064625,1132.34,7.5,4.75,158.0,1.4224999999999999,2.0,0.0,5.25,1.5,8.75,0.0,0.0,2.25,2.0,4.25,23.37875,0.0,0.0,187.0,-0.3452402266666663
32.5,59.25,77.99511895,1161.3525,10.5,4.0,140.75,1.5825,2.0,0.75,0.25,0.5,3.5,0.0,3.75,2.25,3.0,9.0,18.655,0.0,0.0,203.5,-0.26498453625000007
39.6,61.2,91.6464,1114.6200000000001,10.8,4.6,147.4,1.77,1.6,1.2,8.0,0.0,10.8,0.4,1.2,0.0,0.0,1.6,27.898000000000003,0.0,0.0,201.4,-0.43430448433333313
32.0,79.0,72.584925,1115.305,14.0,4.0,123.25,1.9875,2.0,2.0,7.5,0.0,11.5,0.0,2.5,0.0,0.0,2.5,21.07125,0.19325,0.0,188.25,-0.12453771124999946
43.0,62.0,102.970281,1126.65,9.0,4.5,147.0,1.73,2.0,1.5,0.5,7.0,11.0,0.0,1.5,4.5,0.0,6.0,25.7176190476,0.8125,0.00112355,98.0,-1.5841992592857137
69.66666666666667,73.66666666666667,172.43516666666665,1146.0733333333335,12.333333333333334,5.666666666666667,144.66666666666666,2.313333333333333,1.6666666666666667,1.3333333333333333,9.333333333333334,9.333333333333334,21.666666666666668,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.0,3.6666666666666665,23.286666666666665,0.0,0.0,225.0,-0.07898437499999982
11.6,79.8,23.74046,1143.08,14.4,2.4,79.6,2.9560000000000004,2.0,2.8,1.6,0.0,6.4,0.0,2.0,0.4,0.0,2.4,8.655000000000001,0.8992000000000001,0.11907894000000001,91.0,-1.5887887697500012
30.8,64.6,69.3186648,1172.1200000000001,10.6,4.0,130.2,1.888,2.0,1.2,3.2,2.4,8.8,0.0,1.2,0.8,0.4,2.4,19.27309523808,0.65,0.23815788000000002,129.6,-1.0061858354285718
26.5,58.5,58.795,1121.955,8.5,4.0,141.0,1.675,2.0,0.5,6.0,0.0,8.5,0.0,2.5,4.0,0.0,6.5,17.77375,0.0,1.126666666665e-05,129.0,-0.47185435999999914
17.76923076923077,71.53846153846153,39.22965101538462,1127.7415384615383,12.538461538461538,3.230769230769231,123.3076923076923,1.6323076923076922,2.0,0.9230769230769231,0.38461538461538464,1.0769230769230769,4.384615384615385,0.0,4.615384615384615,0.38461538461538464,0.0,5.0,16.339615384615385,0.0,0.0,222.6153846153846,-0.12852336192307726
51.0,60.25,121.81675,1158.9025,10.5,5.25,158.0,1.7974999999999999,1.5,1.5,7.5,0.0,10.5,0.0,1.5,0.0,0.0,1.5,35.28,0.0,0.0,196.5,-0.81103910125
43.5,59.0,101.71007999999999,1223.0725,9.5,4.75,149.5,1.7025,1.5,0.25,7.5,2.75,12.0,0.5,1.25,0.0,0.75,2.5,19.283333333325,0.0,0.0,195.75,-0.3252375049999996
47.5,53.5,112.64080000000001,1217.5,9.0,5.0,158.5,1.675,2.0,1.5,5.0,3.0,11.5,0.0,1.5,0.0,4.0,5.5,27.7025,0.0,0.0,166.0,-1.520421371666667
38.0,47.5,90.3675,1219.0,2.5,4.5,168.0,1.2525,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,3.0,27.5625,0.0,0.0,187.0,-0.09202995499999966
33.0,49.666666666666664,75.2636462,1244.1566666666668,8.666666666666666,4.333333333333333,149.66666666666666,1.5466666666666669,2.0,0.3333333333333333,3.0,0.3333333333333333,5.666666666666667,0.0,1.6666666666666667,3.6666666666666665,4.333333333333333,9.666666666666666,21.346666666666664,0.0,0.19846490000000003,214.66666666666666,-0.5697368294444445
42.0,74.875,99.24304749999999,1214.2437499999999,12.75,4.625,139.0,1.9625,1.5,2.0,9.25,0.0,12.75,0.5,1.0,0.75,0.0,2.25,23.805416666649997,0.232,0.0,189.0,-0.2915324437500004
34.6,56.6,78.88773038,1220.718,9.4,4.4,149.2,1.762,1.8,1.2,6.4,0.0,9.4,0.2,1.2,1.6,0.0,3.0,36.315,0.0,0.84426512,203.8,-0.2638820375862075
22.166666666666668,56.25,48.556693349999996,1220.569166666667,10.166666666666666,3.6666666666666665,140.08333333333334,1.5608333333333333,1.8333333333333333,0.5833333333333334,1.9166666666666667,0.0,4.333333333333333,0.16666666666666666,2.9166666666666665,2.25,0.0,5.333333333333333,19.54958333333333,0.0,0.0,217.25,-0.5041521433333335
42.75,37.5,98.6799675,1194.4650000000001,6.75,5.0,168.25,1.49,1.5,0.0,5.25,0.0,6.75,0.5,0.0,2.25,0.0,2.75,26.831875,0.0,0.0,217.25,-0.3259037966666667
52.333333333333336,63.0,128.63988666666665,1202.3333333333333,11.333333333333334,5.0,148.33333333333334,2.0100000000000002,2.0,2.3333333333333335,7.333333333333333,0.0,11.666666666666666,0.0,1.6666666666666667,2.6666666666666665,0.0,4.333333333333333,26.82166666666667,0.26633333333333337,0.0,135.0,-1.432181999114583
45.333333333333336,52.333333333333336,105.16134999999998,1179.67,9.333333333333334,5.0,158.0,1.7033333333333331,1.6666666666666667,0.6666666666666666,7.0,0.0,9.333333333333334,0.3333333333333333,1.3333333333333333,3.0,0.0,4.666666666666667,27.326666666666664,0.0,0.0,186.66666666666666,-0.6183465305555552
23.0,26.0,47.900666666666666,1195.9233333333334,5.0,4.0,161.33333333333334,1.3,1.6666666666666667,0.0,3.3333333333333335,0.0,5.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,28.870000000000005,0.0,0.0,225.0,-0.11536647500000008
34.5,40.5,77.14292499999999,1245.84,7.5,4.5,156.0,1.435,2.0,0.0,5.5,0.0,7.5,0.0,0.0,4.5,0.0,4.5,23.1625,0.0,0.0,194.0,-0.3662053491666666
49.0,48.333333333333336,116.66000000000001,1195.3833333333334,8.333333333333334,5.0,151.33333333333334,1.6866666666666668,1.6666666666666667,0.3333333333333333,6.333333333333333,4.666666666666667,13.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,2.3333333333333335,25.683333333333334,0.0,0.0,196.33333333333334,-0.8236409016666665
25.0,67.5,56.00335,1246.525,11.0,3.5,109.0,2.4699999999999998,2.0,1.5,2.5,0.0,6.0,0.0,1.5,2.5,0.0,4.0,14.526875,3.2185,0.0,194.0,-0.18430299618999987
44.0,52.333333333333336,103.988723,1180.7766666666666,9.333333333333334,4.666666666666667,143.66666666666666,1.906666666666667,1.6666666666666667,1.0,6.666666666666667,4.666666666666667,14.0,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,25.548333333333336,0.0,0.0,205.33333333333334,-0.8722823316666665
49.25,53.25,118.41024999999999,1223.1875,5.25,5.0,165.25,1.3925,2.0,0.25,2.5,6.0,10.75,0.0,1.25,0.0,1.0,2.25,27.080000000000002,0.0,0.0,180.25,-0.2977009933333332
25.5,78.5,57.8738455,1237.85,11.5,3.5,113.5,1.985,2.0,2.0,7.5,0.0,11.5,0.0,2.5,0.0,0.0,2.5,18.81125,0.09575,0.0,187.75,-0.1760525662500001
43.666666666666664,60.666666666666664,103.08,1220.39,9.333333333333334,4.666666666666667,146.33333333333334,1.7233333333333334,1.6666666666666667,0.6666666666666666,6.666666666666667,4.666666666666667,13.666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,22.731666666666666,0.12766666666666668,0.0,225.0,-0.543506823888889
47.5,50.25,116.708,1209.8500000000001,8.5,4.5,130.5,1.8375,1.25,0.25,7.0,7.0,15.5,0.75,1.25,0.5,0.0,2.5,16.372708333325,0.0,0.0,185.75,-0.7147937291666668
38.333333333333336,47.0,88.66582333333334,1302.8466666666666,8.333333333333334,4.666666666666667,157.0,1.6333333333333335,1.3333333333333333,0.0,7.0,0.0,8.333333333333334,0.6666666666666666,0.0,3.0,0.0,3.6666666666666665,19.679166666666667,0.0,0.0,214.66666666666666,-0.2156594683333335
25.0,69.25,54.15023099999999,1314.65,11.5,3.75,123.0,2.1125,1.75,1.5,3.25,0.0,6.5,0.25,1.5,1.75,0.0,3.5,17.7876190476,0.8125,0.148848675,114.5,-0.5755708667857142
21.2,58.4,45.70877316,1265.482,10.4,3.6,135.4,1.592,2.0,0.6,1.8,0.0,4.4,0.0,3.0,2.2,0.0,5.2,18.425,0.0,0.11907894000000001,218.8,-0.5992132196666666
58.0,47.0,140.0544,1279.742,8.0,5.6,166.4,1.794,1.2,0.4,6.4,3.2,11.2,0.0,0.8,3.6,5.2,9.6,26.282000000000004,0.0,0.0,212.6,-0.7400947709999997
39.0,51.333333333333336,89.65386666666667,1322.6833333333334,9.0,4.666666666666667,151.0,1.7766666666666666,1.3333333333333333,1.0,6.666666666666667,0.0,9.0,0.0,1.0,0.0,0.0,1.0,30.271666666666665,0.0,0.0,205.33333333333334,-0.967011058888889
25.0,77.16666666666667,56.881337333333335,1289.5,13.666666666666666,3.5,113.83333333333333,2.0599999999999996,1.8333333333333333,2.0,1.5,2.3333333333333335,7.666666666666667,0.16666666666666666,3.0,0.16666666666666666,0.0,3.3333333333333335,20.246746031733334,0.9281666666666667,0.0,151.66666666666666,-0.4083970845238092
50.25,46.5,117.62705,1298.0825,7.75,5.25,165.75,1.5625,1.75,0.5,5.0,2.5,9.75,0.25,1.0,0.0,4.5,5.75,26.755,0.09575,0.0,209.5,-0.5277603370833335
68.0,39.5,167.9360195,1265.165,7.0,6.0,171.5,1.82,1.5,0.0,5.5,7.0,14.0,0.5,0.0,4.5,0.0,5.0,26.79875,0.0,0.0,209.5,-0.8209628025000004
18.666666666666668,30.333333333333332,41.31078333333333,1313.23,6.0,3.3333333333333335,143.0,1.3666666666666665,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,3.0,0.0,4.666666666666667,23.132777777766666,0.25766666666666665,0.0,216.66666666666666,-0.6136811272222218
31.0,57.0,68.99298533333332,1279.1383333333333,10.0,4.166666666666667,140.0,1.79,1.3333333333333333,0.16666666666666666,8.5,0.0,10.0,0.6666666666666666,0.8333333333333334,1.5,0.0,3.0,15.129166666666668,0.0,1.0583333333333333e-06,205.5,-0.2601335458333332
32.0,53.5,71.91846265000001,1304.3325,9.5,4.25,145.25,1.7075,1.5,0.25,5.25,0.0,7.0,0.5,1.25,2.25,0.0,4.0,17.84375,0.0,1.5875e-06,217.25,-0.3327303979166665
17.75,33.625,35.5808125,1329.5,6.5,3.625,151.625,1.3375,2.0,0.75,0.0,0.0,2.75,0.0,1.5,0.0,0.0,1.5,31.271250000000002,0.289875,0.0,225.75,-0.4894834137499995
28.0,56.5,61.01285,1316.45,10.0,4.0,135.0,1.7325,2.0,1.0,7.0,0.0,10.0,0.0,2.0,0.5,0.0,2.5,23.525,0.1915,0.148848675,225.0,-0.5367636837500003
43.125,37.5,100.08240624999999,1313.78,7.125,5.0,170.875,1.4975,2.0,0.75,4.375,0.0,7.125,0.0,1.5,5.625,0.0,7.125,32.71,0.0,0.0,174.125,-0.7767819920833343
35.333333333333336,74.33333333333333,84.05917466666666,1313.5333333333333,12.666666666666666,4.0,119.33333333333333,2.1933333333333334,2.0,2.0,2.0,4.666666666666667,10.666666666666666,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,19.743492063466665,1.0833333333333333,0.0,66.0,-0.5208124123809519
31.714285714285715,54.857142857142854,72.5932142857143,1354.7142857142858,4.571428571428571,4.142857142857143,151.28571428571428,1.4528571428571428,2.0,0.0,2.2857142857142856,2.5714285714285716,6.857142857142857,0.0,0.0,0.5714285714285714,1.4285714285714286,2.0,21.826190476199997,0.0,0.17011277142857145,202.85714285714286,-0.28573339714285695
37.0,53.25,83.90950000000001,1361.5774999999999,9.0,4.5,148.75,1.7137499999999999,1.25,0.0,7.5,1.25,10.0,0.75,0.0,0.0,2.25,3.0,16.763125000000002,0.0,0.0,217.25,-0.12549556437499998
32.0,59.6,70.97,1337.2,10.4,4.2,136.2,1.8259999999999998,2.0,1.2,7.2,0.0,10.4,0.0,1.2,0.8,0.0,2.0,23.844,0.0,0.23815788000000002,201.4,-0.6630659753333333
34.0,56.166666666666664,76.43960833333334,1332.1416666666667,9.666666666666666,4.333333333333333,143.83333333333334,1.7716666666666665,1.1666666666666667,0.0,8.333333333333334,0.5,10.0,0.8333333333333334,0.0,0.0,1.8333333333333333,2.6666666666666665,15.170833333333334,0.0,0.0,219.83333333333334,-0.14822807583333328
39.5,50.5,94.61766,1335.0,2.5,4.5,166.5,1.27,2.0,0.0,0.0,5.5,7.5,0.0,0.0,0.0,1.5,1.5,26.811666666649998,0.0,0.0,194.0,-0.07522737166666627
48.5,55.5,116.0858,1338.0,9.0,5.0,157.5,1.69,2.0,1.5,5.5,3.5,12.5,0.0,1.5,4.5,3.5,9.5,27.112499999999997,0.0,0.0,180.0,-1.5327371450000005
42.0,58.4,99.889128,1367.96,7.2,4.6,153.0,1.5579999999999998,2.0,0.8,4.0,4.4,11.2,0.0,1.6,0.0,1.2,2.8,26.07333333332,0.1532,0.0,206.4,-0.7705976026666669
4.0,36.5,8.876,1400.845,7.0,2.0,106.0,1.51,1.5,0.5,0.0,0.0,2.0,0.5,2.5,0.0,0.0,3.0,11.882916666649999,0.762,0.0,197.5,-0.17234258249999979
66.25,51.5,162.37364225,1337.345,6.75,5.75,162.25,1.8150000000000002,1.25,0.0,5.0,10.5,16.75,0.25,0.0,0.0,0.0,0.25,24.8375,0.0,0.0,225.0,-0.9125878783333334
19.5,64.0,41.413269299999996,1372.2350000000001,10.5,3.5,126.5,1.7200000000000002,2.0,0.5,3.0,0.0,5.5,0.0,2.5,2.0,0.0,4.5,13.605,0.0,1.0553314,227.0,-0.3272490999999995
54.333333333333336,61.0,132.702023,1372.11,9.333333333333334,5.0,144.66666666666666,1.9000000000000001,1.6666666666666667,0.6666666666666666,3.3333333333333335,9.333333333333334,15.0,0.3333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,23.753333333333334,0.25766666666666665,0.0,225.66666666666666,-0.7739268788888888
44.0,52.666666666666664,104.98787066666667,1385.9000000000003,9.333333333333334,4.666666666666667,144.33333333333334,1.8966666666666665,1.6666666666666667,1.0,3.3333333333333335,4.666666666666667,10.666666666666666,0.3333333333333333,1.0,3.3333333333333335,0.0,4.666666666666667,23.3184126984,0.5416666666666666,0.0,140.33333333333334,-1.3514747073015865
61.0,61.333333333333336,149.62372766666667,1397.8866666666665,9.666666666666666,5.333333333333333,137.0,2.21,1.3333333333333333,0.0,8.333333333333334,9.333333333333334,19.0,0.6666666666666666,0.0,1.6666666666666667,0.0,2.3333333333333335,14.629195402299999,0.0,0.00010337356321833333,222.33333333333334,-0.11076234321839114
59.333333333333336,60.0,144.20137333333332,1339.8,9.333333333333334,5.333333333333333,154.66666666666666,1.72,2.0,1.0,6.0,8.333333333333334,17.333333333333332,0.0,1.0,0.6666666666666666,1.0,2.6666666666666665,24.66777777776667,0.0,0.19846490000000003,143.66666666666666,-0.6679031000000002
47.0,66.33333333333333,109.21933333333334,1361.95,11.0,5.0,140.0,2.06,0.6666666666666666,0.3333333333333333,10.0,0.0,11.0,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,17.69333333333333,0.0,0.0,196.33333333333334,-0.5183105166666664
37.75,64.75,85.021375,1362.6025,10.75,4.5,131.25,1.9449999999999998,1.25,0.0,9.5,0.0,10.75,0.25,0.0,0.5,0.0,0.75,13.9925,0.0,0.0,209.5,-0.5222888525
38.333333333333336,59.0,87.83042,1402.1683333333333,9.666666666666666,4.5,144.16666666666666,1.7933333333333332,1.1666666666666667,0.0,8.333333333333334,1.8333333333333333,11.333333333333334,0.8333333333333334,0.0,0.0,0.5,1.3333333333333333,15.223888888883332,0.0,0.0,219.83333333333334,-0.23193608555555598
43.75,50.0,104.988,1382.0749999999998,8.25,4.5,139.5,1.9674999999999998,1.25,0.5,6.5,3.5,11.75,0.75,1.0,1.0,0.0,2.75,17.995833333325,0.0,0.0,226.0,-0.25065874166666635
15.666666666666666,61.333333333333336,34.29698,1460.0033333333333,3.6666666666666665,3.0,112.33333333333333,1.82,1.6666666666666667,0.0,2.0,0.0,3.6666666666666665,0.3333333333333333,0.0,4.666666666666667,0.0,5.0,10.878333333333332,2.6176666666666666,0.0,217.33333333333334,-0.19057878620666577
70.33333333333333,35.333333333333336,177.93304,1449.6366666666665,6.333333333333333,6.0,178.0,1.47,2.0,0.3333333333333333,4.666666666666667,0.0,7.0,0.0,1.6666666666666667,5.333333333333333,0.0,7.0,27.86583333333333,0.0,0.0,171.33333333333334,-0.3666098816666666
70.5,50.5,176.89903,1463.3899999999999,9.0,6.0,172.5,1.6749999999999998,2.0,1.5,6.0,0.0,9.5,0.0,1.5,4.0,0.0,5.5,31.964999999999996,0.0,0.0,195.5,-0.9020596925
76.33333333333333,61.333333333333336,190.44113333333334,1451.9333333333334,9.333333333333334,6.0,157.66666666666666,1.8466666666666665,1.6666666666666667,1.0,6.333333333333333,13.333333333333334,22.333333333333332,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,26.185000000000002,0.0,0.0,143.66666666666666,-1.0203836866666667
36.0,51.0,83.628,1457.8675,8.5,4.25,137.75,1.8975,1.25,0.75,6.5,0.0,8.5,0.75,0.75,1.0,0.0,2.5,18.858333333325,0.0,0.0,211.25,-0.6009912529166668
27.0,47.5,59.938756,1452.0,9.0,4.0,144.5,1.77,2.0,1.5,5.5,0.0,9.0,0.0,1.5,4.5,0.0,6.0,22.205,0.0,3.175e-06,180.0,-1.3730763975000002
67.5,55.75,165.546275,1420.9825,7.5,5.75,166.0,1.5225,1.75,0.25,5.5,10.5,18.0,0.25,1.25,4.5,0.0,6.0,25.2425,0.0,0.00112355,201.75,-0.3242654558333333
31.25,58.5,70.13784749999999,1476.6875,8.75,4.25,138.5,1.77,2.0,0.25,6.5,0.0,8.75,0.0,1.25,3.5,0.0,4.75,15.36,0.0,0.7742412333333334,180.25,-0.23928365250000017
49.0,60.333333333333336,115.90413333333333,1467.26,9.333333333333334,5.0,150.66666666666666,1.7333333333333332,2.0,1.0,6.0,4.0,13.0,0.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,24.155,0.0,0.19846490000000003,195.0,-0.9036788850000003
48.0,58.333333333333336,113.12625000000001,1420.26,9.333333333333334,5.0,152.33333333333334,1.7233333333333334,2.0,1.0,6.0,3.0,12.0,0.0,1.0,0.6666666666666666,1.6666666666666667,3.3333333333333335,24.5388888889,0.0,0.19846490000000003,195.0,-0.9025472516666669
41.0,69.33333333333333,95.20800000000001,1414.3933333333334,11.0,4.666666666666667,144.66666666666666,1.7966666666666666,2.0,1.6666666666666667,7.333333333333333,0.0,11.0,0.0,2.3333333333333335,2.6666666666666665,0.0,5.0,25.92,0.12766666666666668,0.0,195.0,-0.594335428333333
